"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Luis Montano","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".143",".187",".211",".398",".176","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003297"
"Bryan Connell","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".139",".182",".218",".400",".176","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916736"
"Cash Case","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".192",".203",".395",".176","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004042"
"Walking Cabrera","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".210",".251",".461",".201","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005240"
"Jess Williams","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".185",".212",".397",".175","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007024"
"Jhon Sandoval","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".138",".181",".209",".390",".172","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003275"
"Xionel Garcia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".184",".212",".397",".174","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005560"
"Kobie Taylor","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".184",".213",".396",".174","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918366"
"Tyler James","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".192",".198",".390",".174","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004293"
"Jonathan Rodriguez","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".183",".224",".407",".177","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005564"
"Neyfy Castillo","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".188",".217",".405",".178","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005544"
"Francisco Martinez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".140",".180",".214",".394",".173","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002630"
"Fidel Castro","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".188",".222",".410",".180","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003175"
"Josue Cruz","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".185",".231",".416",".182","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005577"
"Albert Hinirio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".183",".208",".391",".172","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003397"
"Johampher Arrendoll","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".137",".184",".203",".387",".172","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917108"
"Cristian Gomez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".193",".222",".415",".182","","5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917191"
"Jefferson Encarnacion","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".188",".211",".400",".176","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005780"
"Zeek White","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".140",".183",".202",".385",".171","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa874992"
"Juan Montes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".194",".214",".408",".181","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828387"
"Giuseppe Peguero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".134",".180",".204",".384",".170","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005801"
"David Sanchez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".183",".217",".400",".174","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917183"
"Trevor Boone","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".202",".246",".447",".195","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010336"
"Raymond Mora","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".198",".215",".413",".184","","6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002698"
"Ismaldo Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".136",".172",".212",".384",".168","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872731"
"Rafael Jimenez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".185",".218",".403",".177","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002695"
"Cristian Olivo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".140",".173",".205",".378",".166","","-6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa914315"
"Luis Yan","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".186",".210",".395",".174","","4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005475"
"Anderson Bohorquez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".188",".211",".399",".176","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa883288"
"D.J. Daniels","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".132",".171",".198",".369",".163","","-8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918092"
"Danny Lantigua","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".131",".168",".202",".370",".162","","-10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005239"
"Jose Marmolejos","Mariners","76","310","284","69","14","1","10","32","35","21","77","2","1","1","",".245",".299",".403",".701",".297","","87","-0.1","-0.6","","-5.4","-5.8","0.0","","999.0","15767"
"Skye Bolt","Athletics","3","13","12","2","1","0","0","1","1","1","4","0","0","0","",".209",".278",".337",".615",".266","","66","0.0","-0.1","","-0.6","-0.1","0.0","","999.0","17723"
"Dwight Smith Jr.","","3","14","12","3","1","0","0","2","2","1","3","0","0","0","",".240",".314",".400",".714",".305","","83","0.0","-0.2","","-0.3","-0.3","0.0","","999.0","13473"
"Justin Williams","Cardinals","12","49","44","11","2","0","2","5","6","4","12","0","1","0","",".243",".304",".400",".704",".300","","86","0.0","0.0","","-0.9","-0.9","0.0","","999.0","15490"
"Corey Ray","Brewers","3","13","12","2","1","0","0","1","1","1","5","0","0","0","",".206",".271",".351",".622",".267","","59","0.0","0.0","","-0.7","0.1","0.0","","999.0","sa738510"
"Brian O'Grady","Padres","23","93","82","18","4","0","3","11","11","8","28","1","2","1","",".224",".299",".401",".699",".297","","83","0.1","0.4","","-2.0","-1.2","0.0","","999.0","16729"
"Zach McKinstry","Dodgers","26","106","97","23","5","1","2","11","11","7","24","1","2","1","",".239",".299",".375",".674",".289","","79","0.0","-0.1","","-2.9","-0.8","0.0","","999.0","19392"
"Andrew Velazquez","","23","91","83","18","3","0","2","9","9","6","26","1","3","1","",".219",".278",".342",".620",".267","","63","0.2","0.2","","-4.1","0.7","0.0","","999.0","14196"
"Derek Dietrich","","60","243","212","49","10","1","9","29","30","19","65","9","2","1","",".231",".321",".418",".738",".315","","94","-0.2","0.1","","-2.1","-6.4","0.0","","999.0","10542"
"Micker Adolfo","White Sox","18","72","65","14","3","0","2","8","8","6","23","1","1","0","",".222",".292",".377",".669",".287","","78","0.1","0.0","","-1.9","-0.9","0.0","","999.0","sa830303"
"Mallex Smith","","12","54","48","11","2","0","1","6","4","4","12","1","3","1","",".232",".306",".337",".644",".282","","76","0.4","-0.5","","-1.3","-0.7","0.0","","999.0","13608"
"Luis Alexander Basabe","Giants","5","19","17","4","1","0","0","2","2","2","5","0","0","0","",".224",".299",".343",".641",".279","","73","0.0","-0.1","","-0.7","-0.2","0.0","","999.0","17839"
"Sam Haggerty","Mariners","10","41","36","8","2","0","1","4","3","4","12","0","1","1","",".218",".302",".334",".637",".279","","75","0.1","0.0","","-1.2","-0.5","0.0","","999.0","18054"
"Bubba Starling","","6","26","24","6","1","0","1","3","3","2","7","0","0","0","",".231",".282",".355",".637",".273","","65","0.0","-0.2","","-1.2","-0.1","0.0","","999.0","13356"
"Jose Siri","","8","33","30","6","1","0","1","3","3","2","11","0","1","0","",".209",".262",".342",".604",".258","","60","0.0","0.0","","-1.6","0.1","0.0","","999.0","sa736940"
"Scott Heineman","Reds","7","28","25","6","1","0","1","3","3","2","7","0","1","0","",".241",".306",".375",".681",".293","","76","0.0","-0.1","","-0.9","-0.4","0.0","","999.0","14453"
"Stephen Wrenn","Astros","5","20","18","4","1","0","0","2","2","1","6","0","1","0","",".214",".280",".338",".617",".267","","66","0.0","0.0","","-0.8","-0.2","0.0","","999.0","sa738419"
"Shin-Soo Choo","","91","411","351","82","15","1","13","53","39","47","111","7","8","3","",".234",".335",".391",".726",".314","","93","-0.2","-1.1","","-4.0","-10.4","0.0","","999.0","3174"
"Austin Listi","","26","107","95","22","4","0","4","12","12","9","26","2","1","0","",".237",".312",".406",".717",".306","","86","0.0","0.0","","-2.0","-1.9","0.0","","999.0","sa3004170"
"Ian Miller","","6","26","24","6","1","0","0","3","2","2","6","0","1","0","",".231",".292",".323",".615",".268","","62","0.1","-0.2","","-1.3","-0.1","0.0","","999.0","15156"
"Nick Banks","","5","20","18","4","1","0","0","2","2","1","5","0","0","0","",".240",".287",".361",".648",".278","","66","0.0","0.0","","-0.9","-0.2","0.0","","999.0","sa873982"
"Luke Raley","Dodgers","8","31","28","6","1","0","1","3","3","2","9","1","0","0","",".228",".286",".384",".669",".285","","76","0.0","0.0","","-0.9","-0.6","0.0","","999.0","sa918048"
"Scott Schebler","","11","46","41","9","2","0","2","5","5","4","12","1","0","0","",".218",".292",".376",".667",".286","","78","0.0","-0.3","","-1.3","-0.9","-0.1","","999.0","12225"
"Daz Cameron","Tigers","60","239","212","49","10","2","6","25","24","20","65","3","6","3","",".232",".304",".380",".684",".294","","80","0.2","-0.3","","-6.1","-2.9","-0.1","","999.0","18353"
"Cole Tucker","Pirates","36","147","132","32","6","1","3","15","14","11","32","1","3","1","",".243",".304",".362",".666",".287","","75","0.2","0.1","","-4.5","-0.8","-0.1","","999.0","17326"
"DJ Peters","Dodgers","10","42","37","8","2","0","1","5","5","3","14","1","0","0","",".208",".285",".367",".652",".281","","74","0.0","0.0","","-1.4","-0.6","-0.1","","999.0","sa829712"
"Steven Duggar","Giants","34","142","128","30","7","1","2","14","12","11","41","1","3","1","",".234",".300",".349",".649",".281","","74","0.2","-0.6","","-4.7","-0.5","-0.1","","999.0","17719"
"Dustin Peterson","Brewers","8","33","31","7","1","0","1","3","4","2","9","0","0","0","",".237",".288",".384",".672",".286","","72","0.0","0.1","","-1.2","-0.6","-0.1","","999.0","15189"
"Phillip Ervin","Cubs","57","236","207","48","9","2","6","27","25","22","57","4","5","2","",".234",".315",".386",".701",".302","","84","0.5","-1.7","","-4.5","-3.9","-0.1","","999.0","14738"
"Greg Deichmann","Athletics","6","26","24","5","1","0","1","3","3","2","8","0","1","0","",".204",".268",".343",".611",".263","","64","0.0","0.0","","-1.2","-0.5","-0.1","","999.0","sa3004977"
"Jason Martin","","19","79","71","17","3","1","2","8","8","6","18","1","2","1","",".237",".296",".385",".681",".290","","69","0.1","0.0","","-3.0","-0.6","-0.1","","999.0","16429"
"Monte Harrison","Marlins","15","62","56","12","2","0","2","6","6","4","22","1","2","1","",".210",".274",".348",".622",".268","","66","0.2","0.2","","-2.6","-0.3","-0.1","","999.0","17216"
"Harold Ramirez","Marlins","19","79","73","19","4","0","2","8","8","4","17","1","1","0","",".253",".300",".382",".682",".291","","81","0.0","-0.2","","-2.0","-1.6","-0.1","","999.0","14387"
"Nick Heath","Royals","28","112","100","22","4","1","1","11","10","10","35","1","7","3","",".220",".294",".321",".615",".270","","63","0.3","0.1","","-5.1","0.1","-0.1","","999.0","19577"
"Braden Bishop","Mariners","26","104","93","20","4","0","2","10","9","8","27","1","1","1","",".220",".288",".325",".612",".268","","67","0.1","0.2","","-4.3","-0.5","-0.1","","999.0","17806"
"Mark Payton","Reds","17","70","63","15","3","0","2","8","8","6","17","0","1","0","",".234",".302",".388",".690",".295","","77","0.0","-0.3","","-2.1","-1.3","-0.1","","999.0","16042"
"Tyrone Taylor","Brewers","29","118","108","25","5","0","4","13","14","7","28","1","1","1","",".233",".286",".399",".686",".290","","75","0.0","-0.4","","-3.8","-1.3","-0.1","","999.0","13675"
"Michael Hermosillo","","23","92","81","17","3","1","3","9","10","7","30","2","2","1","",".211",".288",".355",".643",".278","","68","0.1","-0.1","","-3.8","-0.6","-0.1","","999.0","16285"
"Chris Owings","","28","110","100","22","5","0","2","11","11","7","33","1","2","1","",".216",".273",".344",".617",".265","","60","0.1","-0.3","","-5.6","0.3","-0.2","","999.0","10030"
"Magneuris Sierra","Marlins","29","119","110","27","4","1","1","11","10","6","24","1","5","2","",".246",".290",".339",".628",".271","","68","0.3","0.5","","-4.8","-0.7","-0.2","","999.0","17023"
"Drew Waters","","75","305","278","70","16","2","7","34","33","19","85","3","6","2","",".252",".305",".398",".703",".299","","80","0.3","0.0","","-7.5","-4.1","-0.2","","999.0","sa3004378"
"Taylor Trammell","Mariners","50","204","180","39","7","1","4","20","18","19","52","2","5","2","",".219",".299",".336",".635",".278","","74","0.2","0.0","","-6.6","-2.4","-0.2","","999.0","sa917943"
"Kyle Garlick","Phillies","15","60","55","12","2","0","2","7","7","4","22","1","0","0","",".212",".269",".397",".666",".280","","69","0.0","-0.1","","-2.4","-1.3","-0.2","","999.0","18063"
"Mark Mathias","Brewers","42","169","151","36","9","1","3","17","17","14","37","2","3","1","",".236",".306",".370",".676",".291","","76","0.1","-1.3","","-5.3","-2.0","-0.2","","999.0","18032"
"Guillermo Heredia","Mets","31","127","112","25","5","0","3","13","12","11","30","2","2","1","",".223",".299",".337",".636",".278","","74","0.1","-0.8","","-4.3","-1.8","-0.2","","999.0","18721"
"Abraham Almonte","Braves","33","137","119","26","7","1","3","15","13","14","34","1","3","1","",".221",".308",".367",".675",".292","","76","0.2","-0.5","","-4.1","-2.3","-0.2","","999.0","5486"
"Harold Castro","Tigers","79","337","317","82","13","2","5","32","31","14","73","2","4","2","",".260",".293",".355",".649",".278","","69","0.2","-0.6","","-13.1","-0.8","-0.2","","999.0","14691"
"Cristian Pache","Braves","131","533","486","121","25","3","13","58","57","35","124","4","9","4","",".248",".302",".389",".691",".295","","78","0.2","-5.4","","-15.5","-3.8","-0.2","","999.0","19948"
"Greg Allen","Padres","26","103","92","21","4","1","2","10","9","7","24","2","3","1","",".232",".298",".339",".637",".276","","70","0.2","-0.4","","-3.9","-1.4","-0.2","","999.0","16623"
"Mark Trumbo","","24","98","89","20","4","0","4","11","12","7","27","1","1","0","",".224",".285",".416",".701",".296","","81","-0.2","-0.1","","-2.7","-2.7","-0.2","","999.0","6876"
"Garrett Hampson","Rockies","45","182","165","41","7","2","4","20","18","14","46","1","7","2","",".252",".311",".383",".695",".298","","67","0.7","-0.6","","-7.3","-0.8","-0.2","","999.0","19262"
"Roman Quinn","Phillies","89","349","313","72","13","3","7","38","34","27","99","4","18","6","",".230",".296",".360",".657",".283","","71","1.6","-2.5","","-11.8","-1.8","-0.2","","999.0","13546"
"Jon Jay","","39","160","146","37","7","1","2","16","14","10","32","3","1","0","",".256",".313",".348",".661",".288","","76","-0.1","-1.5","","-5.2","-2.7","-0.2","","999.0","5227"
"Jo Adell","Angels","102","409","372","86","19","1","13","44","48","26","128","4","5","2","",".232",".289",".393",".681",".290","","80","0.1","-1.9","","-10.2","-6.7","-0.2","","999.0","20220"
"Yasmany Tomas","","26","104","96","22","4","0","4","11","13","5","33","1","1","0","",".230",".270",".418",".688",".287","","72","-0.1","0.4","","-3.9","-2.0","-0.2","","999.0","17171"
"Rusney Castillo","","62","250","232","61","12","1","5","26","26","12","46","2","4","2","",".262",".302",".386",".687",".293","","79","-0.2","-1.7","","-7.0","-4.0","-0.2","","999.0","17016"
"Mickey Moniak","Phillies","25","102","93","21","4","1","2","10","10","6","25","1","2","1","",".227",".280",".359",".639",".273","","64","0.1","-0.8","","-4.6","-1.3","-0.3","","999.0","19956"
"Lewis Brinson","Marlins","43","176","159","34","7","1","5","17","18","12","53","2","3","1","",".216",".278",".369",".647",".276","","71","0.1","0.4","","-6.6","-2.3","-0.3","","999.0","14352"
"Eli White","Rangers","40","160","144","32","6","1","3","16","14","12","47","2","3","1","",".226",".292",".341",".633",".275","","59","0.1","-0.7","","-8.3","-0.8","-0.3","","999.0","19346"
"Seth Brown","Athletics","44","178","162","36","7","1","5","19","20","12","53","1","2","1","",".219",".277",".375",".652",".277","","73","0.0","0.1","","-6.1","-3.7","-0.3","","999.0","18171"
"Andrew Stevenson","Nationals","120","488","439","111","20","3","8","52","45","37","131","5","11","5","",".253",".316",".366",".682",".295","","77","0.4","0.4","","-14.4","-5.0","-0.3","","999.0","17932"
"Jorge Mateo","Padres","34","140","129","29","6","2","3","14","14","7","41","1","4","2","",".225",".269",".356",".625",".266","","63","0.1","-0.3","","-6.8","-1.3","-0.3","","999.0","17273"
"Adolis Garcia","Rangers","24","99","92","20","4","1","4","10","11","4","33","1","2","1","",".212",".254",".382",".636",".268","","54","0.0","-0.3","","-5.8","-1.5","-0.4","","999.0","19287"
"Yoenis Cespedes","","81","332","299","68","13","1","15","39","43","25","109","4","3","1","",".227",".293",".429",".723",".304","","86","-0.3","-0.3","","-6.2","-9.1","-0.4","","999.0","13110"
"Akil Baddoo","Tigers","29","118","107","21","3","1","3","11","11","9","33","1","2","1","",".195",".260",".311",".571",".249","","49","0.1","0.0","","-7.6","-1.0","-0.4","","999.0","sa917953"
"Danny Santana","","53","231","212","48","10","1","8","26","26","13","72","2","6","3","",".228",".279",".397",".676",".285","","74","0.5","-0.2","","-7.4","-5.0","-0.4","","999.0","10322"
"Matt Kemp","","71","291","263","62","11","1","12","33","36","22","82","2","1","1","",".235",".298",".415",".714",".301","","84","-1.3","0.0","","-7.2","-8.3","-0.5","","999.0","5631"
